,Unnamed: 0,timestamp,pixel_count,dt
578,578,2022-11-01 04:31:00,17,1667302260
579,579,2022-11-01 04:46:00,26,1667303160
580,580,2022-11-01 05:01:00,26,1667304060
581,581,2022-11-01 05:16:00,17,1667304960
582,582,2022-11-01 05:31:00,17,1667305860
583,583,2022-11-01 05:46:00,6,1667306760
584,584,2022-11-01 06:01:00,6,1667307660
585,585,2022-11-01 06:16:00,6,1667308560
586,586,2022-11-01 06:31:00,6,1667309460
587,587,2022-11-01 06:46:00,6,1667310360
588,588,2022-11-01 07:01:00,6,1667311260
589,589,2022-11-01 07:16:00,9,1667312160
590,590,2022-11-01 07:31:00,9,1667313060
591,591,2022-11-01 07:46:00,9,1667313960
592,592,2022-11-01 08:01:00,9,1667314860
593,593,2022-11-01 08:16:00,6,1667315760
594,594,2022-11-01 08:31:00,6,1667316660
595,595,2022-11-01 08:46:00,6,1667317560
596,596,2022-11-01 09:01:00,6,1667318460
597,597,2022-11-01 09:16:00,12,1667319360
598,598,2022-11-01 09:31:00,12,1667320260
599,599,2022-11-01 09:46:00,16,1667321160
600,600,2022-11-01 10:01:00,16,1667322060
601,601,2022-11-01 10:16:00,18,1667322960
602,602,2022-11-01 10:31:00,18,1667323860
603,603,2022-11-01 10:46:00,18,1667324760
604,604,2022-11-01 11:01:00,18,1667325660
605,605,2022-11-01 11:16:00,18,1667326560
606,606,2022-11-01 11:31:00,18,1667327460
607,607,2022-11-01 11:46:00,18,1667328360
608,608,2022-11-01 12:01:00,18,1667329260
609,609,2022-11-01 12:16:00,18,1667330160
610,610,2022-11-01 12:31:00,18,1667331060
611,611,2022-11-01 12:46:00,18,1667331960
612,612,2022-11-01 13:01:00,18,1667332860
613,613,2022-11-01 13:16:00,18,1667333760
614,614,2022-11-01 13:31:00,18,1667334660
615,615,2022-11-01 13:46:00,26,1667335560
616,616,2022-11-01 14:01:00,26,1667336460
617,617,2022-11-01 14:16:00,24,1667337360
618,618,2022-11-01 14:31:00,24,1667338260
619,619,2022-11-01 14:46:00,27,1667339160
620,620,2022-11-01 15:01:00,27,1667340060
621,621,2022-11-01 15:16:00,17,1667340960
622,622,2022-11-01 15:31:00,17,1667341860
623,623,2022-11-01 15:46:00,8,1667342760
624,624,2022-11-01 16:01:00,8,1667343660
625,625,2022-11-01 16:16:00,7,1667344560
626,626,2022-11-01 16:31:00,7,1667345460
627,627,2022-11-01 16:46:00,9,1667346360
628,628,2022-11-01 17:01:00,9,1667347260
629,629,2022-11-01 17:16:00,15,1667348160
630,630,2022-11-01 17:31:00,15,1667349060
631,631,2022-11-01 17:46:00,16,1667349960
632,632,2022-11-01 18:01:00,16,1667350860
633,633,2022-11-01 18:16:00,29,1667351760
634,634,2022-11-01 18:31:00,29,1667352660
635,635,2022-11-01 18:46:00,29,1667353560
636,636,2022-11-01 19:01:00,29,1667354460
637,637,2022-11-01 19:16:00,26,1667355360
638,638,2022-11-01 19:31:00,26,1667356260
639,639,2022-11-01 19:46:00,22,1667357160
640,640,2022-11-01 20:01:00,22,1667358060
641,641,2022-11-01 20:16:00,21,1667358960
642,642,2022-11-01 20:31:00,21,1667359860
643,643,2022-11-01 20:46:00,17,1667360760
644,644,2022-11-01 21:01:00,17,1667361660
645,645,2022-11-01 21:31:00,19,1667363460
646,646,2022-11-01 21:46:00,14,1667364360
647,647,2022-11-01 22:01:00,14,1667365260
648,648,2022-11-01 22:16:00,11,1667366160
649,649,2022-11-01 22:31:00,11,1667367060
650,650,2022-11-01 22:46:00,10,1667367960
651,651,2022-11-01 23:01:00,10,1667368860
652,652,2022-11-01 23:16:00,8,1667369760
653,653,2022-11-01 23:31:00,8,1667370660
654,654,2022-11-01 23:46:00,9,1667371560
655,655,2022-11-02 00:01:00,9,1667372460
656,656,2022-11-02 00:16:00,13,1667373360
657,657,2022-11-02 00:31:00,13,1667374260
658,658,2022-11-02 00:46:00,14,1667375160
659,659,2022-11-02 01:01:00,14,1667376060
660,660,2022-11-02 01:16:00,18,1667376960
661,661,2022-11-02 01:31:00,18,1667377860
662,662,2022-11-02 01:46:00,19,1667378760
663,663,2022-11-02 02:01:00,19,1667379660
664,664,2022-11-02 02:16:00,15,1667380560
665,665,2022-11-02 02:31:00,15,1667381460
666,666,2022-11-02 02:46:00,19,1667382360
667,667,2022-11-02 03:01:00,19,1667383260
668,668,2022-11-02 03:16:00,21,1667384160
669,669,2022-11-02 03:31:00,21,1667385060
670,670,2022-11-02 03:46:00,19,1667385960
671,671,2022-11-02 04:01:00,19,1667386860
672,672,2022-11-02 04:16:00,21,1667387760
673,673,2022-11-02 04:31:00,21,1667388660
674,674,2022-11-02 04:46:00,26,1667389560
675,675,2022-11-02 05:01:00,26,1667390460
676,676,2022-11-02 05:16:00,30,1667391360
677,677,2022-11-02 05:31:00,30,1667392260
678,678,2022-11-02 05:46:00,32,1667393160
679,679,2022-11-02 06:01:00,32,1667394060
680,680,2022-11-02 06:16:00,41,1667394960
681,681,2022-11-02 06:31:00,41,1667395860
682,682,2022-11-02 06:46:00,40,1667396760
683,683,2022-11-02 07:01:00,40,1667397660
684,684,2022-11-02 07:16:00,39,1667398560
685,685,2022-11-02 07:31:00,39,1667399460
686,686,2022-11-02 07:46:00,41,1667400360
687,687,2022-11-02 08:01:00,41,1667401260
688,688,2022-11-02 08:16:00,33,1667402160
689,689,2022-11-02 08:31:00,33,1667403060
690,690,2022-11-02 08:46:00,40,1667403960
691,691,2022-11-02 09:01:00,40,1667404860
692,692,2022-11-02 09:16:00,28,1667405760
693,693,2022-11-02 09:31:00,28,1667406660
694,694,2022-11-02 09:46:00,35,1667407560
695,695,2022-11-02 10:01:00,35,1667408460
696,696,2022-11-02 10:16:00,34,1667409360
697,697,2022-11-02 10:31:00,34,1667410260
698,698,2022-11-02 10:46:00,34,1667411160
699,699,2022-11-02 11:01:00,34,1667412060
700,700,2022-11-02 11:16:00,34,1667412960
701,701,2022-11-02 11:31:00,34,1667413860
702,702,2022-11-02 11:46:00,34,1667414760
703,703,2022-11-02 12:01:00,34,1667415660
704,704,2022-11-02 12:16:00,34,1667416560
705,705,2022-11-02 12:31:00,34,1667417460
706,706,2022-11-02 12:46:00,34,1667418360
707,707,2022-11-02 13:01:00,34,1667419260
708,708,2022-11-02 13:16:00,34,1667420160
709,709,2022-11-02 13:31:00,34,1667421060
710,710,2022-11-02 13:46:00,32,1667421960
711,711,2022-11-02 14:01:00,32,1667422860
712,712,2022-11-02 14:16:00,30,1667423760
713,713,2022-11-02 14:31:00,30,1667424660
714,714,2022-11-02 14:46:00,36,1667425560
715,715,2022-11-02 15:01:00,36,1667426460
716,716,2022-11-02 15:16:00,31,1667427360
717,717,2022-11-02 15:31:00,31,1667428260
718,718,2022-11-02 15:46:00,26,1667429160
719,719,2022-11-02 16:01:00,26,1667430060
720,720,2022-11-02 16:16:00,23,1667430960
721,721,2022-11-02 16:31:00,23,1667431860
722,722,2022-11-02 16:46:00,21,1667432760
723,723,2022-11-02 17:01:00,21,1667433660
724,724,2022-11-02 17:16:00,20,1667434560
725,725,2022-11-02 17:31:00,20,1667435460
726,726,2022-11-02 17:46:00,14,1667436360
727,727,2022-11-02 18:01:00,14,1667437260
728,728,2022-11-02 18:16:00,19,1667438160
729,729,2022-11-02 18:31:00,19,1667439060
730,730,2022-11-02 18:46:00,14,1667439960
731,731,2022-11-02 19:01:00,14,1667440860
732,732,2022-11-02 19:16:00,9,1667441760
733,733,2022-11-02 19:31:00,9,1667442660
734,734,2022-11-02 19:46:00,9,1667443560
735,735,2022-11-02 20:01:00,9,1667444460
736,736,2022-11-02 20:16:00,13,1667445360
737,737,2022-11-02 20:31:00,13,1667446260
738,738,2022-11-02 20:46:00,16,1667447160
739,739,2022-11-02 21:01:00,16,1667448060
740,740,2022-11-02 21:16:00,23,1667448960
741,741,2022-11-02 21:31:00,23,1667449860
742,742,2022-11-02 21:46:00,17,1667450760
743,743,2022-11-02 22:01:00,17,1667451660
744,744,2022-11-02 22:16:00,16,1667452560
745,745,2022-11-02 22:31:00,16,1667453460
746,746,2022-11-02 22:46:00,13,1667454360
747,747,2022-11-02 23:01:00,13,1667455260
748,748,2022-11-02 23:16:00,7,1667456160
749,749,2022-11-02 23:31:00,7,1667457060
750,750,2022-11-02 23:46:00,7,1667457960
751,751,2022-11-03 00:01:00,7,1667458860
752,752,2022-11-03 00:16:00,12,1667459760
753,753,2022-11-03 00:31:00,12,1667460660
754,754,2022-11-03 00:46:00,8,1667461560
755,755,2022-11-03 01:01:00,8,1667462460
756,756,2022-11-03 01:16:00,8,1667463360
757,757,2022-11-03 01:31:00,8,1667464260
758,758,2022-11-03 01:46:00,6,1667465160
759,759,2022-11-03 02:01:00,6,1667466060
760,760,2022-11-03 02:16:00,8,1667466960
761,761,2022-11-03 02:31:00,8,1667467860
762,762,2022-11-03 02:46:00,10,1667468760
763,763,2022-11-03 03:01:00,10,1667469660
764,764,2022-11-03 03:16:00,7,1667470560
765,765,2022-11-03 03:31:00,7,1667471460
766,766,2022-11-03 03:46:00,9,1667472360
767,767,2022-11-03 04:01:00,9,1667473260
768,768,2022-11-03 04:31:00,11,1667475060
769,769,2022-11-03 04:46:00,10,1667475960
770,770,2022-11-03 05:01:00,10,1667476860
771,771,2022-11-03 05:16:00,18,1667477760
772,772,2022-11-03 05:31:00,18,1667478660
773,773,2022-11-03 05:46:00,20,1667479560
774,774,2022-11-03 06:01:00,20,1667480460
775,775,2022-11-03 06:16:00,22,1667481360
776,776,2022-11-03 06:31:00,22,1667482260
777,777,2022-11-03 06:46:00,25,1667483160
778,778,2022-11-03 07:01:00,25,1667484060
779,779,2022-11-03 07:16:00,31,1667484960
780,780,2022-11-03 07:31:00,31,1667485860
781,781,2022-11-03 07:46:00,37,1667486760
782,782,2022-11-03 08:01:00,37,1667487660
783,783,2022-11-03 08:16:00,38,1667488560
784,784,2022-11-03 08:31:00,38,1667489460
785,785,2022-11-03 08:46:00,36,1667490360
786,786,2022-11-03 09:01:00,36,1667491260
787,787,2022-11-03 09:16:00,29,1667492160
788,788,2022-11-03 09:31:00,29,1667493060
789,789,2022-11-03 09:46:00,22,1667493960
790,790,2022-11-03 10:01:00,22,1667494860
791,791,2022-11-03 10:16:00,31,1667495760
792,792,2022-11-03 10:31:00,31,1667496660
793,793,2022-11-03 10:46:00,31,1667497560
794,794,2022-11-03 11:01:00,31,1667498460
795,795,2022-11-03 11:16:00,31,1667499360
796,796,2022-11-03 11:31:00,31,1667500260
797,797,2022-11-03 11:46:00,31,1667501160
798,798,2022-11-03 12:01:00,31,1667502060
799,799,2022-11-03 12:16:00,31,1667502960
800,800,2022-11-03 12:31:00,31,1667503860
801,801,2022-11-03 12:46:00,31,1667504760
802,802,2022-11-03 13:01:00,31,1667505660
803,803,2022-11-03 13:16:00,31,1667506560
804,804,2022-11-03 13:31:00,31,1667507460
805,805,2022-11-03 13:46:00,18,1667508360
806,806,2022-11-03 14:01:00,18,1667509260
807,807,2022-11-03 14:16:00,13,1667510160
808,808,2022-11-03 14:31:00,13,1667511060
809,809,2022-11-03 14:46:00,13,1667511960
810,810,2022-11-03 15:01:00,13,1667512860
811,811,2022-11-03 15:16:00,15,1667513760
812,812,2022-11-03 15:31:00,15,1667514660
813,813,2022-11-03 15:46:00,18,1667515560
814,814,2022-11-03 16:01:00,18,1667516460
815,815,2022-11-03 16:16:00,18,1667517360
816,816,2022-11-03 16:31:00,18,1667518260
817,817,2022-11-03 16:46:00,18,1667519160
818,818,2022-11-03 17:01:00,18,1667520060
819,819,2022-11-03 17:16:00,24,1667520960
820,820,2022-11-03 17:31:00,24,1667521860
821,821,2022-11-03 17:46:00,28,1667522760
822,822,2022-11-03 18:01:00,28,1667523660
823,823,2022-11-03 18:16:00,14,1667524560
824,824,2022-11-03 18:31:00,14,1667525460
825,825,2022-11-03 18:46:00,4,1667526360
826,826,2022-11-03 19:01:00,4,1667527260
827,827,2022-11-03 19:16:00,5,1667528160
828,828,2022-11-03 19:31:00,5,1667529060
829,829,2022-11-03 19:46:00,5,1667529960
830,830,2022-11-03 20:01:00,5,1667530860
831,831,2022-11-03 20:16:00,8,1667531760
832,832,2022-11-03 20:31:00,8,1667532660
833,833,2022-11-03 20:46:00,7,1667533560
834,834,2022-11-03 21:01:00,7,1667534460
835,835,2022-11-03 21:16:00,10,1667535360
836,836,2022-11-03 21:31:00,10,1667536260
837,837,2022-11-03 21:46:00,4,1667537160
838,838,2022-11-03 22:01:00,4,1667538060
839,839,2022-11-03 22:16:00,6,1667538960
840,840,2022-11-03 22:31:00,6,1667539860
841,841,2022-11-03 22:46:00,5,1667540760
842,842,2022-11-03 23:01:00,5,1667541660
843,843,2022-11-03 23:16:00,6,1667542560
844,844,2022-11-03 23:31:00,6,1667543460
845,845,2022-11-03 23:46:00,6,1667544360
846,846,2022-11-04 00:01:00,6,1667545260
847,847,2022-11-04 00:16:00,14,1667546160
848,848,2022-11-04 00:31:00,14,1667547060
849,849,2022-11-04 00:46:00,16,1667547960
850,850,2022-11-04 01:01:00,16,1667548860
851,851,2022-11-04 01:16:00,13,1667549760
852,852,2022-11-04 01:31:00,13,1667550660
853,853,2022-11-04 01:46:00,12,1667551560
854,854,2022-11-04 02:01:00,12,1667552460
855,855,2022-11-04 02:16:00,12,1667553360
856,856,2022-11-04 02:31:00,12,1667554260
857,857,2022-11-04 02:46:00,9,1667555160
858,858,2022-11-04 03:01:00,9,1667556060
859,859,2022-11-04 03:16:00,8,1667556960
860,860,2022-11-04 03:31:00,8,1667557860
861,861,2022-11-04 03:46:00,11,1667558760
862,862,2022-11-04 04:01:00,11,1667559660
863,863,2022-11-04 04:16:00,9,1667560560
864,864,2022-11-04 04:31:00,9,1667561460
865,865,2022-11-04 04:46:00,12,1667562360
866,866,2022-11-04 05:01:00,12,1667563260
867,867,2022-11-04 05:16:00,7,1667564160
868,868,2022-11-04 05:31:00,7,1667565060
869,869,2022-11-04 05:46:00,7,1667565960
870,870,2022-11-04 06:01:00,7,1667566860
871,871,2022-11-04 06:16:00,4,1667567760
872,872,2022-11-04 06:31:00,4,1667568660
873,873,2022-11-04 06:46:00,9,1667569560
874,874,2022-11-04 07:01:00,9,1667570460
875,875,2022-11-04 07:16:00,12,1667571360
876,876,2022-11-04 07:31:00,12,1667572260
877,877,2022-11-04 07:46:00,6,1667573160
878,878,2022-11-04 08:01:00,6,1667574060
879,879,2022-11-04 08:16:00,6,1667574960
880,880,2022-11-04 08:31:00,6,1667575860
881,881,2022-11-04 08:46:00,7,1667576760
882,882,2022-11-04 09:01:00,7,1667577660
883,883,2022-11-04 09:16:00,10,1667578560
884,884,2022-11-04 09:31:00,10,1667579460
885,885,2022-11-04 09:46:00,9,1667580360
886,886,2022-11-04 10:01:00,9,1667581260
887,887,2022-11-04 10:16:00,11,1667582160
888,888,2022-11-04 10:31:00,11,1667583060
889,889,2022-11-04 10:46:00,4,1667583960
890,890,2022-11-04 11:01:00,4,1667584860
891,891,2022-11-04 11:16:00,4,1667585760
892,892,2022-11-04 11:31:00,4,1667586660
893,893,2022-11-04 11:46:00,4,1667587560
894,894,2022-11-04 12:01:00,4,1667588460
895,895,2022-11-04 12:16:00,4,1667589360
896,896,2022-11-04 12:31:00,4,1667590260
897,897,2022-11-04 12:46:00,4,1667591160
898,898,2022-11-04 13:01:00,4,1667592060
899,899,2022-11-04 13:16:00,9,1667592960
900,900,2022-11-04 13:31:00,9,1667593860
901,901,2022-11-04 13:46:00,5,1667594760
902,902,2022-11-04 14:01:00,5,1667595660
903,903,2022-11-04 14:16:00,5,1667596560
904,904,2022-11-04 14:31:00,5,1667597460
905,905,2022-11-04 14:46:00,10,1667598360
906,906,2022-11-04 15:01:00,10,1667599260
907,907,2022-11-04 15:16:00,14,1667600160
908,908,2022-11-04 15:31:00,14,1667601060
909,909,2022-11-04 15:46:00,9,1667601960
910,910,2022-11-04 16:01:00,9,1667602860
911,911,2022-11-04 16:16:00,9,1667603760
912,912,2022-11-04 16:31:00,9,1667604660
913,913,2022-11-04 16:46:00,10,1667605560
914,914,2022-11-04 17:01:00,10,1667606460
915,915,2022-11-04 17:16:00,12,1667607360
916,916,2022-11-04 17:31:00,12,1667608260
917,917,2022-11-04 17:46:00,16,1667609160
918,918,2022-11-04 18:01:00,16,1667610060
919,919,2022-11-04 18:16:00,15,1667610960
920,920,2022-11-04 18:31:00,15,1667611860
921,921,2022-11-04 18:46:00,19,1667612760
922,922,2022-11-04 19:01:00,19,1667613660
923,923,2022-11-04 19:29:00,14,1667615340
924,924,2022-11-04 19:44:00,5,1667616240
925,925,2022-11-04 19:59:00,5,1667617140
926,926,2022-11-04 20:14:00,5,1667618040
927,927,2022-11-04 20:29:00,5,1667618940
928,928,2022-11-04 20:44:00,5,1667619840
929,929,2022-11-04 20:59:00,5,1667620740
930,930,2022-11-04 21:14:00,12,1667621640
931,931,2022-11-04 21:29:00,12,1667622540
932,932,2022-11-04 21:44:00,9,1667623440
933,933,2022-11-04 21:59:00,9,1667624340
934,934,2022-11-04 22:14:00,5,1667625240
935,935,2022-11-04 22:29:00,5,1667626140
936,936,2022-11-04 22:44:00,8,1667627040
937,937,2022-11-04 22:59:00,8,1667627940
938,938,2022-11-04 23:14:00,7,1667628840
939,939,2022-11-04 23:29:00,7,1667629740
940,940,2022-11-04 23:44:00,7,1667630640
941,941,2022-11-04 23:59:00,7,1667631540
942,942,2022-11-05 00:14:00,5,1667632440
943,943,2022-11-05 00:29:00,5,1667633340
944,944,2022-11-05 00:44:00,5,1667634240
945,945,2022-11-05 00:59:00,5,1667635140
946,946,2022-11-05 01:14:00,13,1667636040
947,947,2022-11-05 01:29:00,13,1667636940
948,948,2022-11-05 01:44:00,12,1667637840
949,949,2022-11-05 01:59:00,12,1667638740
950,950,2022-11-05 02:14:00,12,1667639640
951,951,2022-11-05 02:29:00,12,1667640540
952,952,2022-11-05 02:44:00,13,1667641440
953,953,2022-11-05 02:59:00,13,1667642340
954,954,2022-11-05 03:14:00,20,1667643240
955,955,2022-11-05 03:29:00,20,1667644140
956,956,2022-11-05 03:44:00,20,1667645040
957,957,2022-11-05 03:59:00,20,1667645940
958,958,2022-11-05 04:14:00,15,1667646840
959,959,2022-11-05 04:29:00,15,1667647740
960,960,2022-11-05 04:44:00,9,1667648640
961,961,2022-11-05 04:59:00,9,1667649540
962,962,2022-11-05 05:14:00,6,1667650440
963,963,2022-11-05 05:29:00,6,1667651340
964,964,2022-11-05 05:44:00,12,1667652240
965,965,2022-11-05 05:59:00,12,1667653140
966,966,2022-11-05 06:14:00,11,1667654040
967,967,2022-11-05 06:29:00,11,1667654940
968,968,2022-11-05 06:44:00,9,1667655840
969,969,2022-11-05 06:59:00,9,1667656740
970,970,2022-11-05 07:14:00,4,1667657640
971,971,2022-11-05 07:29:00,4,1667658540
972,972,2022-11-05 07:44:00,5,1667659440
973,973,2022-11-05 07:59:00,5,1667660340
974,974,2022-11-05 08:14:00,5,1667661240
975,975,2022-11-05 08:29:00,5,1667662140
976,976,2022-11-05 08:44:00,5,1667663040
977,977,2022-11-05 08:59:00,5,1667663940
978,978,2022-11-05 09:14:00,6,1667664840
979,979,2022-11-05 09:29:00,6,1667665740
980,980,2022-11-05 09:44:00,5,1667666640
981,981,2022-11-05 09:59:00,5,1667667540
982,982,2022-11-05 10:14:00,5,1667668440
983,983,2022-11-05 10:29:00,5,1667669340
984,984,2022-11-05 10:44:00,5,1667670240
985,985,2022-11-05 10:59:00,5,1667671140
986,986,2022-11-05 11:14:00,5,1667672040
987,987,2022-11-05 11:29:00,5,1667672940
988,988,2022-11-05 11:44:00,5,1667673840
989,989,2022-11-05 11:59:00,5,1667674740
990,990,2022-11-05 12:14:00,5,1667675640
991,991,2022-11-05 12:29:00,5,1667676540
992,992,2022-11-05 12:44:00,5,1667677440
993,993,2022-11-05 12:59:00,5,1667678340
994,994,2022-11-05 13:14:00,22,1667679240
995,995,2022-11-05 13:29:00,22,1667680140
996,996,2022-11-05 13:44:00,23,1667681040
997,997,2022-11-05 13:59:00,23,1667681940
998,998,2022-11-05 14:14:00,21,1667682840
999,999,2022-11-05 14:29:00,21,1667683740
1000,1000,2022-11-05 14:44:00,22,1667684640
1001,1001,2022-11-05 14:59:00,22,1667685540
1002,1002,2022-11-05 15:14:00,14,1667686440
1003,1003,2022-11-05 15:29:00,14,1667687340
1004,1004,2022-11-05 15:44:00,10,1667688240
1005,1005,2022-11-05 15:59:00,10,1667689140
1006,1006,2022-11-05 16:14:00,9,1667690040
1007,1007,2022-11-05 16:29:00,9,1667690940
1008,1008,2022-11-05 16:44:00,6,1667691840
1009,1009,2022-11-05 16:59:00,6,1667692740
1010,1010,2022-11-05 17:14:00,5,1667693640
1011,1011,2022-11-05 17:29:00,5,1667694540
1012,1012,2022-11-05 17:44:00,4,1667695440
1013,1013,2022-11-05 17:59:00,4,1667696340
1014,1014,2022-11-05 18:14:00,5,1667697240
1015,1015,2022-11-05 18:29:00,5,1667698140
1016,1016,2022-11-05 18:44:00,5,1667699040
1017,1017,2022-11-05 18:59:00,5,1667699940
1018,1018,2022-11-05 19:14:00,4,1667700840
1019,1019,2022-11-05 19:29:00,4,1667701740
1020,1020,2022-11-05 19:44:00,6,1667702640
1021,1021,2022-11-05 19:59:00,6,1667703540
1022,1022,2022-11-05 20:14:00,4,1667704440
1023,1023,2022-11-05 20:29:00,4,1667705340
1024,1024,2022-11-05 20:44:00,5,1667706240
1025,1025,2022-11-05 20:59:00,5,1667707140
1026,1026,2022-11-05 21:14:00,7,1667708040
1027,1027,2022-11-05 21:29:00,7,1667708940
1028,1028,2022-11-05 21:44:00,5,1667709840
1029,1029,2022-11-05 21:59:00,5,1667710740
1030,1030,2022-11-05 22:14:00,7,1667711640
1031,1031,2022-11-05 22:29:00,7,1667712540
1032,1032,2022-11-05 22:44:00,6,1667713440
1033,1033,2022-11-05 22:59:00,6,1667714340
1034,1034,2022-11-05 23:14:00,5,1667715240
1035,1035,2022-11-05 23:29:00,5,1667716140
1036,1036,2022-11-05 23:44:00,7,1667717040
1037,1037,2022-11-05 23:59:00,7,1667717940
1038,1038,2022-11-06 00:14:00,7,1667718840
1039,1039,2022-11-06 00:29:00,7,1667719740
1040,1040,2022-11-06 00:44:00,8,1667720640
1041,1041,2022-11-06 00:59:00,8,1667721540
1042,1042,2022-11-06 01:14:00,10,1667722440
1043,1043,2022-11-06 01:29:00,10,1667723340
1044,1044,2022-11-06 01:44:00,8,1667724240
1045,1045,2022-11-06 01:59:00,8,1667725140
1046,1046,2022-11-06 02:14:00,9,1667726040
1047,1047,2022-11-06 02:29:00,9,1667726940
1048,1048,2022-11-06 02:44:00,10,1667727840
1049,1049,2022-11-06 02:59:00,10,1667728740
1050,1050,2022-11-06 03:14:00,5,1667729640
1051,1051,2022-11-06 03:29:00,5,1667730540
1052,1052,2022-11-06 03:44:00,5,1667731440
1053,1053,2022-11-06 03:59:00,5,1667732340
1054,1054,2022-11-06 04:14:00,5,1667733240
1055,1055,2022-11-06 04:29:00,5,1667734140
1056,1056,2022-11-06 04:44:00,8,1667735040
1057,1057,2022-11-06 04:59:00,8,1667735940
1058,1058,2022-11-06 05:14:00,7,1667736840
1059,1059,2022-11-06 05:29:00,7,1667737740
1060,1060,2022-11-06 05:44:00,5,1667738640
1061,1061,2022-11-06 05:59:00,5,1667739540
1062,1062,2022-11-06 06:14:00,5,1667740440
1063,1063,2022-11-06 06:29:00,5,1667741340
1064,1064,2022-11-06 06:44:00,5,1667742240
1065,1065,2022-11-06 06:59:00,5,1667743140
1066,1066,2022-11-06 07:14:00,5,1667744040
1067,1067,2022-11-06 07:29:00,5,1667744940
1068,1068,2022-11-06 07:44:00,5,1667745840
1069,1069,2022-11-06 07:59:00,5,1667746740
1070,1070,2022-11-06 08:14:00,5,1667747640
1071,1071,2022-11-06 08:29:00,5,1667748540
1072,1072,2022-11-06 08:44:00,5,1667749440
1073,1073,2022-11-06 08:59:00,5,1667750340
1074,1074,2022-11-06 09:14:00,5,1667751240
1075,1075,2022-11-06 09:29:00,5,1667752140
1076,1076,2022-11-06 09:44:00,6,1667753040
1077,1077,2022-11-06 09:59:00,6,1667753940
1078,1078,2022-11-06 10:14:00,6,1667754840
1079,1079,2022-11-06 10:29:00,6,1667755740
1080,1080,2022-11-06 10:44:00,6,1667756640
1081,1081,2022-11-06 10:59:00,6,1667757540
1082,1082,2022-11-06 11:14:00,6,1667758440
1083,1083,2022-11-06 11:29:00,6,1667759340
1084,1084,2022-11-06 11:44:00,6,1667760240
1085,1085,2022-11-06 11:59:00,6,1667761140
1086,1086,2022-11-06 12:14:00,5,1667762040
1087,1087,2022-11-06 12:29:00,5,1667762940
1088,1088,2022-11-06 12:44:00,5,1667763840
1089,1089,2022-11-06 12:59:00,5,1667764740
1090,1090,2022-11-06 13:14:00,6,1667765640
1091,1091,2022-11-06 13:29:00,6,1667766540
1092,1092,2022-11-06 13:44:00,8,1667767440
1093,1093,2022-11-06 13:59:00,8,1667768340
1094,1094,2022-11-06 14:14:00,8,1667769240
1095,1095,2022-11-06 14:29:00,8,1667770140
1096,1096,2022-11-06 14:44:00,5,1667771040
1097,1097,2022-11-06 14:59:00,5,1667771940
1098,1098,2022-11-06 15:14:00,5,1667772840
1099,1099,2022-11-06 15:29:00,5,1667773740
1100,1100,2022-11-06 15:44:00,6,1667774640
1101,1101,2022-11-06 15:59:00,6,1667775540
1102,1102,2022-11-06 16:14:00,8,1667776440
1103,1103,2022-11-06 16:29:00,8,1667777340
1104,1104,2022-11-06 16:44:00,6,1667778240
1105,1105,2022-11-06 16:59:00,6,1667779140
1106,1106,2022-11-06 17:14:00,12,1667780040
1107,1107,2022-11-06 17:29:00,12,1667780940
1108,1108,2022-11-06 17:44:00,10,1667781840
1109,1109,2022-11-06 17:59:00,10,1667782740
1110,1110,2022-11-06 18:14:00,7,1667783640
1111,1111,2022-11-06 18:29:00,7,1667784540
1112,1112,2022-11-06 18:44:00,9,1667785440
1113,1113,2022-11-06 18:59:00,9,1667786340
1114,1114,2022-11-06 19:14:00,9,1667787240
1115,1115,2022-11-06 19:29:00,9,1667788140
1116,1116,2022-11-06 19:44:00,6,1667789040
1117,1117,2022-11-06 19:59:00,6,1667789940
1118,1118,2022-11-06 20:14:00,5,1667790840
1119,1119,2022-11-06 20:29:00,5,1667791740
1120,1120,2022-11-06 20:44:00,5,1667792640
1121,1121,2022-11-06 20:59:00,5,1667793540
1122,1122,2022-11-06 21:14:00,5,1667794440
1123,1123,2022-11-06 21:29:00,5,1667795340
1124,1124,2022-11-06 21:44:00,5,1667796240
1125,1125,2022-11-06 21:59:00,5,1667797140
1126,1126,2022-11-06 22:14:00,5,1667798040
1127,1127,2022-11-06 22:29:00,5,1667798940
1128,1128,2022-11-06 22:44:00,6,1667799840
1129,1129,2022-11-06 22:59:00,6,1667800740
1130,1130,2022-11-06 23:14:00,5,1667801640
1131,1131,2022-11-06 23:29:00,5,1667802540
1132,1132,2022-11-06 23:44:00,5,1667803440
1133,1133,2022-11-06 23:59:00,5,1667804340
1134,1134,2022-11-07 00:14:00,5,1667805240
1135,1135,2022-11-07 00:29:00,5,1667806140
1136,1136,2022-11-07 00:44:00,5,1667807040
1137,1137,2022-11-07 00:59:00,5,1667807940
1138,1138,2022-11-07 01:14:00,5,1667808840
1139,1139,2022-11-07 01:29:00,5,1667809740
1140,1140,2022-11-07 01:44:00,6,1667810640
1141,1141,2022-11-07 01:59:00,6,1667811540
1142,1142,2022-11-07 02:14:00,9,1667812440
1143,1143,2022-11-07 02:29:00,9,1667813340
1144,1144,2022-11-07 02:44:00,12,1667814240
1145,1145,2022-11-07 02:59:00,12,1667815140
1146,1146,2022-11-07 03:14:00,14,1667816040
1147,1147,2022-11-07 03:29:00,14,1667816940
